Retailer,Product_Name,Current Key (Hybrid),Llama 3B Prediction,Match
cps,iPad Pro M4 11 inch 5G 2TB Nano,ipad_pro_11_m4_lte_nano,ipad_pro_11_m4_lte_nano,True
cps,iPad Pro M4 11 inch Wifi 2TB Nano,ipad_pro_11_m4_wifi_nano,ipad_pro_11_m4_wifi_nano,True
cps,iPad Pro M4 11 inch 5G 1TB Nano,ipad_pro_11_m4_lte_nano,ipad_pro_11_m4_lte_nano,True
cps,iPad Pro M4 11 inch 5G 2TB,ipad_pro_13_m5_lte_nano,"ipad_pro_11_m4_lte<|im_end|>

Note: The canonical key",False
cps,iPad Pro M4 11 inch Wifi 2TB Nano,ipad_pro_11_m4_wifi_nano,ipad_pro_11_m4_wifi_nano,True
cps,iPad mini 7 2024 5G 128GB,,ipad_mini_a17_pro_lte<|im_end|>,False
cps,iPad Pro M4 11 inch 5G 1TB,,"ipad_pro_11_m4_lte<|im_end|>

M4 lte ->",False
cps,iPad Pro M4 11 inch Wifi 1TB Nano,,ipad_pro_11_m4_wifi_nano<|im_end|>,False
cps,iPad Pro M4 11 inch 5G 2TB,,"ipad_pro_11_m4_lte<|im_end|>

Note: The canonical key",False
cps,iPad Pro M4 11 inch Wifi 1TB,,ipad_pro_11_m4_wifi<|im_end|>,False
cps,iPad mini 7 2024 5G 128GB,,ipad_mini_a17_pro_lte<|im_end|>,False
cps,iPad Pro M4 11 inch 5G 2TB Nano,ipad_pro_11_m4_lte_nano,ipad_pro_11_m4_lte_nano,True
cps,iPad Pro M4 11 inch 5G 1TB,,"ipad_pro_11_m4_lte<|im_end|>

M4 lte ->",False
cps,iPad mini 7 2024 Wifi 128GB,,ipad_mini_a17_pro_wifi<|im_end|>,False
cps,iPad Pro M4 11 inch Wifi 1TB,,ipad_pro_11_m4_wifi<|im_end|>,False
cps,iPad mini 7 2024 5G 128GB,,ipad_mini_a17_pro_lte<|im_end|>,False
cps,iPad Pro M4 11 inch 5G 2TB Nano,ipad_pro_11_m4_lte_nano,ipad_pro_11_m4_lte_nano,True
cps,iPad Pro M4 11 inch Wifi 1TB Nano,,ipad_pro_11_m4_wifi_nano<|im_end|>,False
cps,iPad Pro M4 11 inch Wifi 2TB,ipad_a16_wifi,ipad_pro_11_m4_wifi<|im_end|>,False
cps,"iPad Pro M4 11 inch 5G 512GB chính hãngGiá rẻ, ưu đãi lớn",ipad_pro_13_m5_lte_nano,"ipad_pro_11_m4_lte<|im_end|>

Note: The canonical key",False
cps,iPad mini 7 2024 Wifi 128GB,,ipad_mini_a17_pro_wifi<|im_end|>,False
cps,iPad mini 7 2024 5G 128GB,,ipad_mini_a17_pro_lte<|im_end|>,False
cps,iPad Pro M4 11 inch Wifi 2TB Nano,ipad_pro_11_m4_wifi_nano,ipad_pro_11_m4_wifi_nano,True
cps,iPad Pro M4 11 inch Wifi 2TB,,ipad_pro_11_m4_wifi<|im_end|>,False
cps,iPad Pro M4 11 inch 5G 512GB,ipad_pro_13_m5_lte_nano,"ipad_pro_11_m4_lte<|im_end|>

M4 lte ->",False
cps,iPad mini 7 2024 Wifi 128GB,,ipad_mini_a17_pro_wifi<|im_end|>,False
cps,iPad Pro M4 11 inch Wifi 2TB Nano,ipad_pro_11_m4_wifi_nano,ipad_pro_11_m4_wifi_nano,True
cps,iPad Pro M4 11 inch 5G 2TB,,"ipad_pro_11_m4_lte<|im_end|>

Note: The canonical key",False
cps,iPad mini 7 2024 Wifi 128GB,,ipad_mini_a17_pro_wifi<|im_end|>,False
cps,iPad Pro M4 11 inch 5G 256GB,ipad_pro_13_m5_lte_nano,"ipad_pro_11_m4_lte<|im_end|>

M4 lte ->",False
cps,iPad Pro M4 13 inch 5G 1TB Nano,ipad_pro_13_m4_lte_nano,ipad_pro_13_m4_lte_nano,True
cps,iPad Pro M4 13 inch Wifi 1TB Nano,ipad_pro_11_m4_lte_nano,ipad_pro_13_m4_wifi_nano<|im_end|>,False
cps,iPad Pro M4 13 inch 5G 1TB,ipad_pro_13_m5_lte_nano,"ipad_pro_13_m4_lte<|im_end|>

M4 lte ->",False
cps,iPad Pro M4 11 inch 5G 2TB,,"ipad_pro_11_m4_lte<|im_end|>

Note: The canonical key",False
cps,iPad Pro M4 13 inch Wifi 1TB Nano,,ipad_pro_13_m4_wifi_nano<|im_end|>,False
cps,iPad Pro M4 13 inch 5G 1TB Nano,ipad_pro_13_m4_lte_nano,ipad_pro_13_m4_lte_nano,True
cps,iPad Pro M4 11 inch 5G 256GB,,"ipad_pro_11_m4_lte<|im_end|>

M4 lte ->",False
cps,iPad Pro M4 11 inch Wifi 2TB,,ipad_pro_11_m4_wifi<|im_end|>,False
cps,iPad Pro M4 11 inch 5G 512GB,,"ipad_pro_11_m4_lte<|im_end|>

M4 lte ->",False
cps,iPad Pro M4 13 inch 5G 1TB,,"ipad_pro_13_m4_lte<|im_end|>

M4 lte ->",False
cps,iPad Pro M4 13 inch Wifi 1TB,ipad_a16_wifi,ipad_pro_13_m4_wifi<|im_end|>,False
cps,iPad Pro M4 13 inch 5G 2TB Nano,ipad_pro_13_m4_lte_nano,ipad_pro_13_m4_lte_nano,True
cps,iPad Pro M4 13 inch 5G 2TB,ipad_pro_13_m5_lte_nano,"ipad_pro_13_m4_lte<|im_end|>

M4 lte ->",False
cps,iPad Pro M4 11 inch Wifi 2TB,,ipad_pro_11_m4_wifi<|im_end|>,False
cps,iPad Pro M4 11 inch 5G 512GB,,"ipad_pro_11_m4_lte<|im_end|>

M4 lte ->",False
cps,iPad Pro M4 13 inch Wifi 1TB,,ipad_pro_13_m4_wifi<|im_end|>,False
cps,iPad Pro M4 13 inch 5G 2TB Nano,ipad_pro_13_m4_lte_nano,ipad_pro_13_m4_lte_nano,True
cps,iPad Pro M4 13 inch 5G 2TB,,"ipad_pro_13_m4_lte<|im_end|>

M4 lte ->",False
cps,iPad Pro M4 13 inch 5G 1TB Nano,ipad_pro_13_m4_lte_nano,ipad_pro_13_m4_lte_nano,True
cps,iPad Pro M4 13 inch Wifi 1TB Nano,,ipad_pro_13_m4_wifi_nano<|im_end|>,False
cps,iPad Pro M4 11 inch 5G 256GB,,"ipad_pro_11_m4_lte<|im_end|>

M4 lte ->",False
cps,iPad Pro M4 13 inch 5G 1TB Nano,ipad_pro_13_m4_lte_nano,ipad_pro_13_m4_lte_nano,True
cps,iPad Pro M4 11 inch 5G 256GB,,"ipad_pro_11_m4_lte<|im_end|>

M4 lte ->",False
cps,iPad Pro M4 13 inch Wifi 1TB Nano,,ipad_pro_13_m4_wifi_nano<|im_end|>,False
cps,iPad Pro M4 13 inch Wifi 2TB,ipad_a16_wifi,ipad_pro_13_m4_wifi<|im_end|>,False
cps,iPad Pro M4 13 inch 5G 1TB,,"ipad_pro_13_m4_lte<|im_end|>

M4 lte ->",False
cps,iPad Pro M4 13 inch Wifi 2TB,,ipad_pro_13_m4_wifi<|im_end|>,False
cps,iPad Pro M4 13 inch 5G 512GB,ipad_pro_13_m5_lte_nano,"ipad_pro_13_m4_lte<|im_end|>

M4 lte ->",False
cps,iPad Pro M4 13 inch 5G 2TB,,"ipad_pro_13_m4_lte<|im_end|>

M4 lte ->",False
cps,iPad Pro M4 13 inch Wifi 1TB,,ipad_pro_13_m4_wifi<|im_end|>,False
cps,iPad Pro M4 13 inch 5G 2TB Nano,ipad_pro_13_m4_lte_nano,ipad_pro_13_m4_lte_nano,True
cps,iPad Pro M4 13 inch 5G 1TB,,"ipad_pro_13_m4_lte<|im_end|>

M4 lte ->",False
cps,iPad Pro M4 13 inch 5G 512GB,,"ipad_pro_13_m4_lte<|im_end|>

M4 lte ->",False
cps,"iPad Pro M4 13 inch Wifi 512GB chính hãngGiá rẻ, ưu đãi lớn",ipad_a16_wifi,ipad_pro_13_m4_wifi_nano_text,False
cps,iPad Pro M4 13 inch 5G 2TB,,"ipad_pro_13_m4_lte<|im_end|>

M4 lte ->",False
cps,iPad Pro M4 13 inch Wifi 1TB,,ipad_pro_13_m4_wifi<|im_end|>,False
cps,iPad Pro M4 13 inch 5G 2TB Nano,ipad_pro_13_m4_lte_nano,ipad_pro_13_m4_lte_nano,True
cps,iPad Pro M4 13 inch Wifi 512GB,ipad_a16_wifi,ipad_pro_13_m4_wifi<|im_end|>,False
cps,iPad Pro M4 13 inch 5G 256GB,,"ipad_pro_13_m4_lte<|im_end|>

M4 lte ->",False
cps,iPad Pro M4 13 inch Wifi 256GB,ipad_a16_wifi,ipad_pro_13_m4_wifi<|im_end|>,False
cps,iPad Pro chip M5 11 inch Wifi 256GB,ipad_pro_13_m5_lte_nano,ipad_pro_11_m5_wifi<|im_end|>,False
cps,iPad Pro M4 13 inch Wifi 2TB,,ipad_pro_13_m4_wifi<|im_end|>,False
cps,iPad Pro M4 13 inch 5G 256GB,,"ipad_pro_13_m4_lte<|im_end|>

M4 lte ->",False
cps,iPad Pro M4 13 inch Wifi 256GB,,ipad_pro_13_m4_wifi<|im_end|>,False
cps,iPad Pro chip M5 11 inch Wifi 256GB,,ipad_pro_11_m5_wifi<|im_end|>,False
cps,iPad Pro M4 13 inch 5G 512GB,,"ipad_pro_13_m4_lte<|im_end|>

M4 lte ->",False
cps,iPad Pro M4 13 inch Wifi 2TB,,ipad_pro_13_m4_wifi<|im_end|>,False
cps,iPad Pro chip M5 11 inch Wifi 512GB,ipad_pro_13_m5_lte_nano,ipad_pro_11_m5_wifi<|im_end|>,False
cps,iPad Pro chip M5 13 inch Wifi 512GB,ipad_pro_13_m5_lte_nano,ipad_pro_13_m5_wifi<|im_end|>,False
cps,iPad Pro chip M5 13 inch Wifi 256GB,ipad_pro_13_m5_lte_nano,ipad_pro_13_m5_wifi<|im_end|>,False
cps,iPad Pro M4 13 inch 5G 512GB,,"ipad_pro_13_m4_lte<|im_end|>

M4 lte ->",False
cps,iPad Pro chip M5 11 inch Wifi 512GB,,ipad_pro_11_m5_wifi<|im_end|>,False
cps,iPad Pro chip M5 13 inch 5G 256GB,ipad_pro_13_m5_lte_nano,"ipad_pro_13_m5_lte<|im_end|>

M5 5G",False
cps,iPad Pro M4 13 inch Wifi 512GB,,ipad_pro_13_m4_wifi<|im_end|>,False
cps,iPad Pro chip M5 13 inch Wifi 512GB,,ipad_pro_13_m5_wifi<|im_end|>,False
cps,iPad Pro chip M5 13 inch Wifi 256GB,,ipad_pro_13_m5_wifi<|im_end|>,False
cps,iPad Pro M4 13 inch 5G 256GB,,"ipad_pro_13_m4_lte<|im_end|>

M4 lte ->",False
cps,iPad Pro chip M5 13 inch 5G 256GB,,"ipad_pro_13_m5_lte<|im_end|>

M5 5G",False
cps,iPad Pro M4 13 inch Wifi 512GB,,ipad_pro_13_m4_wifi<|im_end|>,False
cps,iPad Pro M4 13 inch Wifi 256GB,,ipad_pro_13_m4_wifi<|im_end|>,False
cps,iPad Pro M4 13 inch 5G 256GB,,"ipad_pro_13_m4_lte<|im_end|>

M4 lte ->",False
cps,iPad Pro chip M5 11 inch Wifi 256GB,,ipad_pro_11_m5_wifi<|im_end|>,False
cps,Mac mini M2 2023 (8 CPU - 10 GPU - 16GB - 512GB),mac_mini_m2,mac_mini_m2_2023_cpu_8_gpu_10_m2_max_memory_16gb,False
cps,iPad Pro chip M5 11 inch Wifi 512GB,,ipad_pro_11_m5_wifi<|im_end|>,False
cps,iPad Pro chip M5 13 inch Wifi 256GB,,ipad_pro_13_m5_wifi<|im_end|>,False
cps,iPad Pro chip M5 13 inch Wifi 512GB,,ipad_pro_13_m5_wifi<|im_end|>,False
cps,Mac mini M4 2024 10CPU 10GPU 16GB 256GB,mac_mini_m4,mac_mini_m4_2024_cpu_10gpu_16gb_256gb,False
cps,iPad Pro M4 13 inch Wifi 256GB,,ipad_pro_13_m4_wifi<|im_end|>,False
cps,iPad Pro chip M5 11 inch Wifi 256GB,,ipad_pro_11_m5_wifi<|im_end|>,False
cps,iPad Pro chip M5 13 inch Wifi 256GB,,ipad_pro_13_m5_wifi<|im_end|>,False
cps,iPad Pro chip M5 11 inch Wifi 512GB,,ipad_pro_11_m5_wifi<|im_end|>,False
cps,iPad Pro chip M5 13 inch Wifi 512GB,,ipad_pro_13_m5_wifi<|im_end|>,False
cps,iPad Pro chip M5 13 inch 5G 256GB,,"ipad_pro_13_m5_lte<|im_end|>

M5 5G",False
cps,Mac mini M4 2024 10CPU 10GPU 16GB 512GB,mac_mini_m4,mac_mini_m4_2024_cpu_10gpu_16gb_512gb,False
cps,Mac mini M2 2023 (8 CPU - 10 GPU - 16GB - 512GB),,mac_mini_m2_2023_cpu_8_gpu_10_m2_max_memory_16gb,False
cps,iPad Pro chip M5 13 inch 5G 256GB,,"ipad_pro_13_m5_lte<|im_end|>

M5 5G",False
cps,Mac mini M4 2024 10CPU 10GPU 24GB 512GB,mac_mini_m4,mac_mini_m4_2024_cpu_10gpu_24gb_512gb,False
cps,Mac mini M4 2024 10CPU 10GPU 16GB 256GB,,mac_mini_m4_2024_cpu_10gpu_16gb_256gb,False
cps,MacBook Air M4 15 inch 2025 10CPU 10GPU 24GB 256GB Sạc 70W,macbook_air_15_m4,macbook_air_15_m4_10cpu_10gpu_24gb_256gb_,False
cps,Mac mini M4 Pro 2024 12CPU 16GPU 48GB 512GB,mac_mini_m4_pro,mac_mini_m4_pro_2024_maxcpu_maxgpu_maxmemory_maxstorage_maxport<|,False
cps,Mac mini M4 2024 10CPU 10GPU 16GB 512GB,,mac_mini_m4_2024_cpu_10gpu_16gb_512gb,False
cps,MacBook Air M2 2024 8CPU 10GPU 16GB 256GB Sạc 30W,,macbook_air_m2_2024_max_m2_max_cpu_max_gpu_max_memory_max_storage_max,False
cps,MacBook Pro 14 M4 10CPU 10GPU 24GB 1TB,,macbook_pro_14_m4_pro_max<|fim_end|>,False
cps,MacBook Pro 14 M4 10CPU 10GPU 16GB 1TB,,macbook_pro_14_m4_pro_max<|fim_end|>,False
cps,Apple MacBook Air M2 2024 8CPU 8GPU 16GB 256GB,,"macbook_air_m2_2024_max_m2<|im_end|>

macbook_air",False
cps,MacBook Air M2 2024 8CPU 10GPU 16GB 256GB Sạc 30W,,macbook_air_m2_2024_max_m2_max_cpu_max_gpu_max_memory_max_storage_max,False
cps,MacBook Pro 14 M4 Pro 12CPU 16GPU 24GB 512GB Sạc 96W,,macbook_pro_14_m4_pro_12cpu_16gpu_24gb_512gb,False
cps,MacBook Pro 14 M4 10CPU 10GPU 16GB 1TB,,macbook_pro_14_m4_pro_max<|fim_end|>,False
cps,Mac mini M4 2024 10CPU 10GPU 24GB 512GB,,mac_mini_m4_2024_cpu_10gpu_24gb_512gb,False
cps,MacBook Pro 14 M4 10CPU 10GPU 24GB 1TB,,macbook_pro_14_m4_pro_max<|fim_end|>,False
cps,MacBook Pro 14 M4 Pro 14CPU 20GPU 48GB 512GB Sạc 96W,,macbook_pro_14_m4_pro_14cpu_20gpu_48gb_512gb,False
cps,MacBook Air M2 2024 8CPU 10GPU 16GB 256GB Sạc 30W,,macbook_air_m2_2024_max_m2_max_cpu_max_gpu_max_memory_max_storage_max,False
cps,MacBook Pro 14 M4 Pro 12CPU 16GPU 24GB 512GB Sạc 96W,,macbook_pro_14_m4_pro_12cpu_16gpu_24gb_512gb,False
cps,Apple MacBook Air M2 2024 8CPU 8GPU 16GB 256GB,,"macbook_air_m2_2024_max_m2<|im_end|>

macbook_air",False
cps,MacBook Air M4 15 inch 2025 10CPU 10GPU 24GB 256GB Sạc 70W,,macbook_air_15_m4_10cpu_10gpu_24gb_256gb_,False
cps,MacBook Air M2 2024 8CPU 10GPU 16GB 256GB Sạc 30W,,macbook_air_m2_2024_max_m2_max_cpu_max_gpu_max_memory_max_storage_max,False
cps,Mac mini M4 Pro 2024 12CPU 16GPU 48GB 512GB,,mac_mini_m4_pro_2024_maxcpu_maxgpu_maxmemory_maxstorage_maxport<|,False
cps,Apple MacBook Air M2 2024 8CPU 8GPU 16GB 256GB,,"macbook_air_m2_2024_max_m2<|im_end|>

macbook_air",False
cps,MacBook Pro 14 M4 Pro 12CPU 16GPU 24GB 512GB,,macbook_pro_14_m4_pro_12cpu_16gpu_24gb_512gb,False
cps,Apple MacBook Air M2 2024 8CPU 8GPU 16GB 256GB,,"macbook_air_m2_2024_max_m2<|im_end|>

macbook_air",False
cps,MacBook Pro 14 M4 10CPU 10GPU 16GB 1TB,,macbook_pro_14_m4_pro_max<|fim_end|>,False
cps,MacBook Pro 14 M4 Pro 12CPU 16GPU 24GB 512GB,,macbook_pro_14_m4_pro_12cpu_16gpu_24gb_512gb,False
cps,MacBook Pro 14 M4 Pro 12CPU 16GPU 24GB 512GB Sạc 96W,,macbook_pro_14_m4_pro_12cpu_16gpu_24gb_512gb,False
cps,MacBook Pro 14 M5 10CPU 10GPU 16GB 512GB Nano,,macbook_pro_14_m5_nano,False
cps,MacBook Pro 14 M4 10CPU 10GPU 16GB 1TB,,macbook_pro_14_m4_pro_max<|fim_end|>,False
cps,MacBook Pro 14 M4 Pro 12CPU 16GPU 24GB 512GB Sạc 96W,,macbook_pro_14_m4_pro_12cpu_16gpu_24gb_512gb,False
cps,MacBook Pro 14 M5 10CPU 10GPU 24GB 512GB Nano,,macbook_pro_14_m5_nano,False
cps,MacBook Pro 14 M5 10CPU 10GPU 16GB 512GB Nano,,macbook_pro_14_m5_nano,False
cps,MacBook Air M2 2024 8CPU 10GPU 16GB 256GB Sạc 30W,,macbook_air_m2_2024_max_m2_max_cpu_max_gpu_max_memory_max_storage_max,False
cps,MacBook Pro 14 M5 10CPU 10GPU 24GB 512GB,,macbook_pro_14_m5_pro_max<|fim_end|>,False
cps,MacBook Pro 14 M4 10CPU 10GPU 24GB 1TB,,macbook_pro_14_m4_pro_max<|fim_end|>,False
cps,MacBook Pro 14 M5 10CPU 10GPU 24GB 512GB Nano,,macbook_pro_14_m5_nano,False
cps,MacBook Pro 14 M4 Pro 14CPU 20GPU 48GB 512GB Sạc 96W,,macbook_pro_14_m4_pro_14cpu_20gpu_48gb_512gb,False
cps,MacBook Pro 14 M5 10CPU 10GPU 24GB 512GB,,macbook_pro_14_m5_pro_max<|fim_end|>,False
cps,MacBook Air M2 2024 8CPU 10GPU 16GB 256GB Sạc 30W,,macbook_air_m2_2024_max_m2_max_cpu_max_gpu_max_memory_max_storage_max,False
cps,MacBook Pro 14 M4 10CPU 10GPU 24GB 1TB,,macbook_pro_14_m4_pro_max<|fim_end|>,False
cps,Apple MacBook Air M2 2024 8CPU 8GPU 16GB 256GB,,"macbook_air_m2_2024_max_m2<|im_end|>

macbook_air",False
cps,MacBook Pro 14 M4 Pro 12CPU 16GPU 24GB 512GB,,macbook_pro_14_m4_pro_12cpu_16gpu_24gb_512gb,False
cps,MacBook Air M2 2024 8CPU 10GPU 16GB 256GB Sạc 30W,,macbook_air_m2_2024_max_m2_max_cpu_max_gpu_max_memory_max_storage_max,False
cps,MacBook Pro 14 M5 10CPU 10GPU 32GB 512GB Nano,,macbook_pro_14_m5_nano,False
cps,MacBook Pro 14 M5 10CPU 10GPU 32GB 512GB,,macbook_pro_14_m5_pro_max<|fim_end|>,False
cps,Apple MacBook Air M2 2024 8CPU 8GPU 16GB 256GB,,"macbook_air_m2_2024_max_m2<|im_end|>

macbook_air",False
cps,MacBook Pro 14 M5 10CPU 10GPU 24GB 512GB Nano,,macbook_pro_14_m5_nano,False
cps,MacBook Pro 14 M5 10CPU 10GPU 16GB 512GB Nano,,macbook_pro_14_m5_nano,False
cps,MacBook Pro 14 M4 Pro 12CPU 16GPU 24GB 512GB,,macbook_pro_14_m4_pro_12cpu_16gpu_24gb_512gb,False
cps,MacBook Pro 14 M5 10CPU 10GPU 32GB 512GB,,macbook_pro_14_m5_pro_max<|fim_end|>,False
cps,MacBook Pro 14 M5 10CPU 10GPU 32GB 512GB Nano,,macbook_pro_14_m5_nano,False
cps,MacBook Air M2 2024 8CPU 10GPU 16GB 256GB Sạc 30W,,macbook_air_m2_2024_max_m2_max_cpu_max_gpu_max_memory_max_storage_max,False
cps,Apple MacBook Air M2 2024 8CPU 8GPU 16GB 256GB,,"macbook_air_m2_2024_max_m2<|im_end|>

macbook_air",False
cps,MacBook Pro 14 M5 10CPU 10GPU 16GB 512GB Nano,,macbook_pro_14_m5_nano,False
cps,MacBook Pro 14 M5 10CPU 10GPU 24GB 512GB Nano,,macbook_pro_14_m5_nano,False
cps,Apple MacBook Air M2 2024 8CPU 8GPU 16GB 256GB,,"macbook_air_m2_2024_max_m2<|im_end|>

macbook_air",False
cps,MacBook Pro 14 M5 10CPU 10GPU 16GB 1TB,,macbook_pro_14_m5_pro_max<|fim_end|>,False
cps,MacBook Pro 14 M5 10CPU 10GPU 24GB 512GB,,macbook_pro_14_m5_pro_max<|fim_end|>,False
cps,MacBook Pro 14 M5 10CPU 10GPU 24GB 512GB,,macbook_pro_14_m5_pro_max<|fim_end|>,False
cps,MacBook Pro 14 M5 10CPU 10GPU 32GB 512GB,,macbook_pro_14_m5_pro_max<|fim_end|>,False
cps,MacBook Pro 14 M5 10CPU 10GPU 16GB 1TB,,macbook_pro_14_m5_pro_max<|fim_end|>,False
cps,MacBook Pro 16 M4 Max 16CPU 40GPU 48GB 1TB,,macbook_pro_16_m4_max_16cpu_40gpu_48gb_1tb,False
cps,MacBook Pro 14 M5 10CPU 10GPU 16GB 512GB,,macbook_pro_14_m5_pro_max<|fim_end|>,False
cps,MacBook Pro 14 M5 10CPU 10GPU 32GB 512GB Nano,,macbook_pro_14_m5_nano,False
cps,MacBook Pro 16 M4 Pro 14CPU 20GPU 24GB 512GB,,macbook_pro_16_m4_pro_14_cpu_20_gpu_24gb_512gb,False
cps,MacBook Pro 16 M4 Pro 14CPU 20GPU 48GB 512GB,,macbook_pro_16_m4_pro_14_cpu_20_gpu_48gb_512gb,False
cps,MacBook Pro 14 M5 10CPU 10GPU 32GB 512GB,,macbook_pro_14_m5_pro_max<|fim_end|>,False
cps,MacBook Pro 16 M4 Max 16CPU 40GPU 48GB 1TB,,macbook_pro_16_m4_max_16cpu_40gpu_48gb_1tb,False
cps,MacBook Pro 16 M4 Pro 14CPU 20GPU 24GB 1TB Sạc 140W,,macbook_pro_16_m4_pro_14_cpu_20_gpu_24gb_1tb,False
cps,MacBook Pro 14 M5 10CPU 10GPU 32GB 512GB Nano,,macbook_pro_14_m5_nano,False
cps,MacBook Pro 14 M5 10CPU 10GPU 16GB 512GB,,macbook_pro_14_m5_pro_max<|fim_end|>,False
cps,MacBook Pro 16 M4 Pro 14CPU 20GPU 24GB 512GB,,macbook_pro_16_m4_pro_14_cpu_20_gpu_24gb_512gb,False
cps,MacBook Pro 16 M4 Pro 14CPU 20GPU 48GB 512GB,,macbook_pro_16_m4_pro_14_cpu_20_gpu_48gb_512gb,False
cps,MacBook Pro 16 M4 Pro 14CPU 20GPU 24GB 1TB Sạc 140W,,macbook_pro_16_m4_pro_14_cpu_20_gpu_24gb_1tb,False
cps,MacBook Pro 14 M4 Max 14CPU 32GPU 36GB 1TB Nano,,macbook_pro_14_m4_max_14cpu_32gpu_36gb_1tb,False
cps,MacBook Pro 14 M5 10CPU 10GPU 16GB 1TB,,macbook_pro_14_m5_pro_max<|fim_end|>,False
cps,MacBook Pro 16 M4 Max 16CPU 40GPU 48GB 1TB,,macbook_pro_16_m4_max_16cpu_40gpu_48gb_1tb,False
cps,MacBook Pro 14 M4 Max 14CPU 32GPU 36GB 1TB Nano,,macbook_pro_14_m4_max_14cpu_32gpu_36gb_1tb,False
cps,MacBook Pro 14 M5 10CPU 10GPU 16GB 1TB,,macbook_pro_14_m5_pro_max<|fim_end|>,False
cps,MacBook Pro 14 M4 Pro 14CPU 20GPU 24GB 1TB Nano,,macbook_pro_14_m4_pro_14_cpu_20_gpu_24gb_1tb,False
cps,MacBook Pro 14 M4 Pro 14CPU 20GPU 24GB 512GB Nano,,macbook_pro_14_m4_pro_nano,False
cps,MacBook Pro 16 M4 Max 16CPU 40GPU 48GB 1TB,,macbook_pro_16_m4_max_16cpu_40gpu_48gb_1tb,False
cps,MacBook Pro 16 M4 Pro 14CPU 20GPU 24GB 512GB,,macbook_pro_16_m4_pro_14_cpu_20_gpu_24gb_512gb,False
cps,MacBook Pro 14 M5 10CPU 10GPU 16GB 512GB,,macbook_pro_14_m5_pro_max<|fim_end|>,False
cps,MacBook Pro 14 M4 Pro 14CPU 20GPU 24GB 512GB Nano,,macbook_pro_14_m4_pro_nano,False
cps,MacBook Pro 14 M4 Pro 14CPU 20GPU 24GB 1TB Nano,,macbook_pro_14_m4_pro_14_cpu_20_gpu_24gb_1tb,False
cps,MacBook Pro 14 M4 Pro 12CPU 16GPU 24GB 512GB Nano,,macbook_pro_14_m4_pro_12cpu_16gpu_24gb_512gb,False
cps,MacBook Pro 14 M5 10CPU 10GPU 16GB 512GB,,macbook_pro_14_m5_pro_max<|fim_end|>,False
cps,MacBook Pro 16 M4 Pro 14CPU 20GPU 48GB 512GB,,macbook_pro_16_m4_pro_14_cpu_20_gpu_48gb_512gb,False
cps,MacBook Pro 16 M4 Pro 14CPU 20GPU 24GB 512GB,,macbook_pro_16_m4_pro_14_cpu_20_gpu_24gb_512gb,False
cps,MacBook Pro 16 M4 Pro 14CPU 20GPU 24GB 1TB Sạc 140W,,macbook_pro_16_m4_pro_14_cpu_20_gpu_24gb_1tb,False
cps,MacBook Pro 16 M4 Pro 14CPU 20GPU 48GB 512GB,,macbook_pro_16_m4_pro_14_cpu_20_gpu_48gb_512gb,False
cps,MacBook Pro 16 M4 Pro 14CPU 20GPU 24GB 1TB Sạc 140W,,macbook_pro_16_m4_pro_14_cpu_20_gpu_24gb_1tb,False
cps,Địa chỉ hệ thống cửa hàng điện thoại CellphoneS gần đây,,cellphone_s_02,False
cps,MacBook Pro 14 M4 Max 14CPU 32GPU 36GB 1TB Nano,,macbook_pro_14_m4_max_14cpu_32gpu_36gb_1tb,False
cps,MacBook Pro 14 M4 Max 14CPU 32GPU 36GB 1TB Nano,,macbook_pro_14_m4_max_14cpu_32gpu_36gb_1tb,False
cps,MacBook Pro 14 M4 Pro 14CPU 20GPU 24GB 512GB Nano,,macbook_pro_14_m4_pro_nano,False
cps,MacBook Pro 14 M4 Pro 14CPU 20GPU 24GB 1TB Nano,,macbook_pro_14_m4_pro_14_cpu_20_gpu_24gb_1tb,False
cps,MacBook Pro 14 M4 Pro 14CPU 20GPU 24GB 512GB Nano,,macbook_pro_14_m4_pro_nano,False
cps,MacBook Pro 14 M4 Pro 14CPU 20GPU 24GB 1TB Nano,,macbook_pro_14_m4_pro_14_cpu_20_gpu_24gb_1tb,False
cps,Địa chỉ hệ thống cửa hàng điện thoại CellphoneS gần đây,,cellphone_s_02,False
viettel,iPhone 13 256GB,,"iphone_13<|im_end|>

Moral Dilemmas

Moral dilemmas are",False
viettel,iPhone 14 128GB,,"iphone_14<|im_end|>

Moral Dilemmas

Moral dilemmas are",False
viettel,iPhone 13 256GB,,"iphone_13<|im_end|>

Moral Dilemmas

Moral dilemmas are",False
viettel,iPhone 13 256GB,,"iphone_13<|im_end|>

Moral Dilemmas

Moral dilemmas are",False
viettel,iPhone 14 256GB,,"iphone_14<|im_end|>

Moral Dilemmas

Moral dilemmas are",False
viettel,iPhone 14 128GB,,"iphone_14<|im_end|>

Moral Dilemmas

Moral dilemmas are",False
viettel,iPhone 13 128GB,,"iphone_13<|im_end|>

Moral Dilemmas

Moral dilemmas are",False
viettel,iPhone 13 128GB,,"iphone_13<|im_end|>

Moral Dilemmas

Moral dilemmas are",False
viettel,iPhone 14 256GB,,"iphone_14<|im_end|>

Moral Dilemmas

Moral dilemmas are",False
viettel,iPhone 14 128GB,,"iphone_14<|im_end|>

Moral Dilemmas

Moral dilemmas are",False
